Epoch 1, Sample 1: Prediction = [0.4163056101455895, 0.4159569775190413, 0.5451266224864296], Target = [1.0, 0.0, 0.0]
Epoch 37, Sample 68: Prediction = [0.10711749156571149, 0.8274255681542888, 0.07943543063457717], Target = [0.0, 1.0, 0.0]
Epoch 37, Sample 69: Prediction = [0.08503800644953025, 0.7974514168271313, 0.11049281061560406], Target = [0.0, 1.0, 0.0]
Epoch 37, Sample 70: Prediction = [0.10439293809991974, 0.8304084160446763, 0.08120835007658189], Target = [0.0, 1.0, 0.0]
Epoch 37, Sample 71: Prediction = [0.07753765216293985, 0.7809933720304765, 0.12638536834815078], Target = [0.0, 1.0, 0.0]
Epoch 37, Sample 72: Prediction = [0.11297303992583035, 0.8440543210581037, 0.07124274730665346], Target = [0.0, 1.0, 0.0]
Epoch 37, Sample 73: Prediction = [0.08137555516225985, 0.8022430670100165, 0.11338037929191665], Target = [0.0, 1.0, 0.0]
Epoch 37, Sample 74: Prediction = [0.09453515075579959, 0.8344822345480989, 0.08690468164223593], Target = [0.0, 1.0, 0.0]
Epoch 37, Sample 75: Prediction = [0.10896261366273141, 0.8535011555273617, 0.0703463789132406], Target = [0.0, 1.0, 0.0]
Epoch 37, Sample 76: Prediction = [0.10865437281121372, 0.8558664148968668, 0.06953664884670126], Target = [0.0, 1.0, 0.0]
Epoch 37, Sample 77: Prediction = [0.10088593300059444, 0.8537232820327161, 0.074880047749286], Target = [0.0, 1.0, 0.0]
Epoch 37, Sample 78: Prediction = [0.09323145115142983, 0.8424728132298479, 0.08455261738626037], Target = [0.0, 1.0, 0.0]
Epoch 37, Sample 79: Prediction = [0.09322741790167331, 0.8434417877864542, 0.08471674749761232], Target = [0.0, 1.0, 0.0]
Epoch 37, Sample 80: Prediction = [0.12580592301828172, 0.8511483667472237, 0.06330123978001805], Target = [0.0, 1.0, 0.0]
Epoch 37, Sample 81: Prediction = [0.10093439803485914, 0.85596931589571, 0.07540115315268327], Target = [0.0, 1.0, 0.0]
Epoch 37, Sample 82: Prediction = [0.10525994177759268, 0.859528143283325, 0.0713704106334621], Target = [0.0, 1.0, 0.0]
Epoch 37, Sample 83: Prediction = [0.10576282262921147, 0.8617256658678414, 0.06965722572947103], Target = [0.0, 1.0, 0.0]
Epoch 37, Sample 84: Prediction = [0.0652453361397034, 0.7874778094186482, 0.14546608654893836], Target = [0.0, 1.0, 0.0]
Epoch 37, Sample 85: Prediction = [0.07945947705089693, 0.8318124601462858, 0.10310868378701533], Target = [0.0, 1.0, 0.0]
Epoch 37, Sample 86: Prediction = [0.09862680770921657, 0.8653115544937937, 0.07192840682558044], Target = [0.0, 1.0, 0.0]
Epoch 37, Sample 87: Prediction = [0.10050957291876592, 0.873448295659256, 0.06765835466046834], Target = [0.0, 1.0, 0.0]
Epoch 37, Sample 88: Prediction = [0.09491535461203203, 0.8704358352471093, 0.07332182136705447], Target = [0.0, 1.0, 0.0]
Epoch 37, Sample 89: Prediction = [0.09952842862670323, 0.8686120095460391, 0.07046204042887022], Target = [0.0, 1.0, 0.0]
Epoch 37, Sample 90: Prediction = [0.09226736239070175, 0.86617303929784, 0.07711255590307697], Target = [0.0, 1.0, 0.0]
Epoch 37, Sample 91: Prediction = [0.08366478028935107, 0.8548226945300108, 0.08866011790487366], Target = [0.0, 1.0, 0.0]
Epoch 37, Sample 92: Prediction = [0.09329531493050161, 0.871922712376433, 0.07282014840784154], Target = [0.0, 1.0, 0.0]
Epoch 37, Sample 93: Prediction = [0.09885756345638415, 0.8773642803895529, 0.06779787089683981], Target = [0.0, 1.0, 0.0]
Epoch 37, Sample 94: Prediction = [0.10679189256450307, 0.8724760628680531, 0.06617577786767768], Target = [0.0, 1.0, 0.0]
Epoch 37, Sample 95: Prediction = [0.09026924772978925, 0.8716168637615258, 0.07554393587912425], Target = [0.0, 1.0, 0.0]
Epoch 37, Sample 96: Prediction = [0.09686715687652604, 0.8779086680576766, 0.0679948051233562], Target = [0.0, 1.0, 0.0]
Epoch 37, Sample 97: Prediction = [0.09397723297900377, 0.8775670378025235, 0.07004121999934777], Target = [0.0, 1.0, 0.0]
Epoch 37, Sample 98: Prediction = [0.09756052842620307, 0.8836395478273059, 0.06512861818195449], Target = [0.0, 1.0, 0.0]
Epoch 37, Sample 99: Prediction = [0.13611366312106632, 0.8611149359317277, 0.05582344770767287], Target = [0.0, 1.0, 0.0]
Epoch 37, Sample 100: Prediction = [0.09321449572169783, 0.8815584621694983, 0.06870782475521238], Target = [0.0, 1.0, 0.0]
Epoch 37, Sample 101: Prediction = [0.011396121965485508, 0.27353399897666164, 0.811179058085248], Target = [0.0, 0.0, 1.0]
Epoch 37, Sample 102: Prediction = [0.012677365783469311, 0.2931566966485216, 0.7867733952506759], Target = [0.0, 0.0, 1.0]
Epoch 37, Sample 103: Prediction = [0.01128184508977935, 0.24095978231991957, 0.8235132950362457], Target = [0.0, 0.0, 1.0]
Epoch 37, Sample 104: Prediction = [0.009534865422674987, 0.1958445420206074, 0.8617309859339548], Target = [0.0, 0.0, 1.0]
Epoch 37, Sample 105: Prediction = [0.00805721573002838, 0.15634862849657033, 0.892782782790752], Target = [0.0, 0.0, 1.0]
Epoch 37, Sample 106: Prediction = [0.007992219040207622, 0.14897672479413823, 0.8952126257109806], Target = [0.0, 0.0, 1.0]
Epoch 37, Sample 107: Prediction = [0.00888225482523265, 0.18172943992769636, 0.8747670829939596], Target = [0.0, 0.0, 1.0]
Epoch 37, Sample 108: Prediction = [0.008431235946559644, 0.1552400565847399, 0.8869091998907374], Target = [0.0, 0.0, 1.0]
Epoch 37, Sample 109: Prediction = [0.007956367868025642, 0.1450734375454992, 0.8966457761397012], Target = [0.0, 0.0, 1.0]
Epoch 37, Sample 110: Prediction = [0.008093914131932334, 0.14412092447181052, 0.8937160221705915], Target = [0.0, 0.0, 1.0]
Epoch 37, Sample 111: Prediction = [0.01125384549428067, 0.2093422444965195, 0.8262727340511721], Target = [0.0, 0.0, 1.0]
Epoch 37, Sample 112: Prediction = [0.008107453894843146, 0.14181492234186874, 0.8957978867106585], Target = [0.0, 0.0, 1.0]
Epoch 37, Sample 113: Prediction = [0.008219343264652566, 0.14091088389999315, 0.8938872550833203], Target = [0.0, 0.0, 1.0]
Epoch 37, Sample 114: Prediction = [0.007035638477415828, 0.1196627327283685, 0.9167145966709407], Target = [0.0, 0.0, 1.0]
Epoch 37, Sample 115: Prediction = [0.006716984409974735, 0.11156500646021955, 0.92239728495291], Target = [0.0, 0.0, 1.0]
Epoch 37, Sample 116: Prediction = [0.007664655578010546, 0.12726312917573887, 0.905358125840567], Target = [0.0, 0.0, 1.0]
Epoch 37, Sample 117: Prediction = [0.007872432689495966, 0.12966526113962074, 0.90194549222665], Target = [0.0, 0.0, 1.0]
Epoch 37, Sample 118: Prediction = [0.0068453022258928116, 0.10418157126945986, 0.9218219142253413], Target = [0.0, 0.0, 1.0]
Epoch 37, Sample 119: Prediction = [0.006124767577930443, 0.08980327567823665, 0.9345921666710229], Target = [0.0, 0.0, 1.0]
Epoch 37, Sample 120: Prediction = [0.007921691982283383, 0.13190808911697766, 0.9019277976898795], Target = [0.0, 0.0, 1.0]
Epoch 37, Sample 121: Prediction = [0.007177753362775622, 0.11143803355678897, 0.9161855437522748], Target = [0.0, 0.0, 1.0]
Epoch 37, Sample 122: Prediction = [0.00714706206849841, 0.11506798746623127, 0.9164597849044483], Target = [0.0, 0.0, 1.0]
Epoch 37, Sample 123: Prediction = [0.006383418909042056, 0.09239970138429622, 0.9311989341917579], Target = [0.0, 0.0, 1.0]
Epoch 37, Sample 124: Prediction = [0.009236280707101207, 0.15188475525159692, 0.8759974108504439], Target = [0.0, 0.0, 1.0]
Epoch 37, Sample 125: Prediction = [0.007053195050087832, 0.10580261435481833, 0.9196317552299426], Target = [0.0, 0.0, 1.0]
Epoch 37, Sample 126: Prediction = [0.007406681455513693, 0.11069382888639516, 0.9135856412871597], Target = [0.0, 0.0, 1.0]
Epoch 37, Sample 127: Prediction = [0.009322888403935466, 0.14965249703969588, 0.8755821829764898], Target = [0.0, 0.0, 1.0]
Epoch 37, Sample 128: Prediction = [0.008582814991281489, 0.13384327599050974, 0.8914732147725318], Target = [0.0, 0.0, 1.0]
Epoch 37, Sample 129: Prediction = [0.006420007710169237, 0.0918276577487399, 0.9320777479637483], Target = [0.0, 0.0, 1.0]
Epoch 37, Sample 130: Prediction = [0.007871680264641072, 0.11596795672037269, 0.9062591232752395], Target = [0.0, 0.0, 1.0]
Epoch 37, Sample 131: Prediction = [0.006690500440684977, 0.09338653919285303, 0.9283276359278049], Target = [0.0, 0.0, 1.0]
Epoch 37, Sample 132: Prediction = [0.007388910894966913, 0.10410924109775664, 0.9157650844285125], Target = [0.0, 0.0, 1.0]
Epoch 37, Sample 133: Prediction = [0.006308264135696576, 0.08795647479621642, 0.9346922121587967], Target = [0.0, 0.0, 1.0]
Epoch 37, Sample 134: Prediction = [0.008306065729980265, 0.12386875909220083, 0.898796496793541], Target = [0.0, 0.0, 1.0]
Epoch 37, Sample 135: Prediction = [0.0065136382086623335, 0.09065169014139783, 0.9319381053910574], Target = [0.0, 0.0, 1.0]
Epoch 37, Sample 136: Prediction = [0.006624001844299318, 0.08944007013879902, 0.9304155829900861], Target = [0.0, 0.0, 1.0]
Epoch 37, Sample 137: Prediction = [0.006309873612224422, 0.08594735878976036, 0.9351013698363555], Target = [0.0, 0.0, 1.0]
Epoch 37, Sample 138: Prediction = [0.0068710699245748946, 0.09514286215705776, 0.9261817715424983], Target = [0.0, 0.0, 1.0]
Epoch 37, Sample 139: Prediction = [0.008241154613730279, 0.12019885403254782, 0.9012790658633448], Target = [0.0, 0.0, 1.0]
Epoch 37, Sample 140: Prediction = [0.007358252845233757, 0.10184251689774464, 0.9181106833144541], Target = [0.0, 0.0, 1.0]
Epoch 37, Sample 141: Prediction = [0.006392745364342714, 0.08505576329899127, 0.9348901112319411], Target = [0.0, 0.0, 1.0]
Epoch 37, Sample 142: Prediction = [0.007983157673294213, 0.11184301790400004, 0.9068859289752139], Target = [0.0, 0.0, 1.0]
Epoch 37, Sample 143: Prediction = [0.006487598014368795, 0.08844773379966628, 0.9335469825062683], Target = [0.0, 0.0, 1.0]
Epoch 37, Sample 144: Prediction = [0.006235070419254343, 0.08052921887829578, 0.9379987041822395], Target = [0.0, 0.0, 1.0]
Epoch 37, Sample 145: Prediction = [0.006278383935545817, 0.08142663656684865, 0.937303984792341], Target = [0.0, 0.0, 1.0]
Epoch 37, Sample 146: Prediction = [0.0070401161046607305, 0.0946100588004413, 0.9248546778974216], Target = [0.0, 0.0, 1.0]
Epoch 37, Sample 147: Prediction = [0.007045171840519762, 0.09589277836582473, 0.9250754374430005], Target = [0.0, 0.0, 1.0]
Epoch 37, Sample 148: Prediction = [0.00714464560334181, 0.09559780361140674, 0.9234357626523887], Target = [0.0, 0.0, 1.0]
Epoch 37, Sample 149: Prediction = [0.006403183513548305, 0.08299822913659358, 0.9357453601826332], Target = [0.0, 0.0, 1.0]
Epoch 37, Sample 150: Prediction = [0.006803655223066581, 0.09031058331286114, 0.9294460717643713], Target = [0.0, 0.0, 1.0]
Epoch 37 Results: MAD = 0.3142
Epoch 38, Sample 1: Prediction = [0.8957317916869538, 0.1771005883484067, 0.016736099806111345], Target = [1.0, 0.0, 0.0]
Epoch 38, Sample 2: Prediction = [0.8864380038565421, 0.18483130654600224, 0.017590604238139854], Target = [1.0, 0.0, 0.0]
Epoch 38, Sample 3: Prediction = [0.8927998074636283, 0.17755348354541675, 0.017113198995952306], Target = [1.0, 0.0, 0.0]
Epoch 38, Sample 4: Prediction = [0.8821212101481558, 0.18329573743291472, 0.01812957310983702], Target = [1.0, 0.0, 0.0]
Epoch 38, Sample 5: Prediction = [0.898498362610684, 0.16852693769291516, 0.016668919980628808], Target = [1.0, 0.0, 0.0]
Epoch 38, Sample 6: Prediction = [0.8975270543211376, 0.1659586146358426, 0.01682231368690205], Target = [1.0, 0.0, 0.0]
Epoch 38, Sample 7: Prediction = [0.893804817862483, 0.16931675144776462, 0.01725025952831989], Target = [1.0, 0.0, 0.0]
Epoch 38, Sample 8: Prediction = [0.8955362079006264, 0.1669268527397795, 0.01707149238336559], Target = [1.0, 0.0, 0.0]
Epoch 38, Sample 9: Prediction = [0.8816813053655622, 0.1775111327627762, 0.0184307336858598], Target = [1.0, 0.0, 0.0]
Epoch 38, Sample 10: Prediction = [0.8914229106004581, 0.16858764893672784, 0.01751711115699408], Target = [1.0, 0.0, 0.0]
Epoch 38, Sample 11: Prediction = [0.9025546154729156, 0.15714884977415744, 0.01652498606674847], Target = [1.0, 0.0, 0.0]
Epoch 38, Sample 12: Prediction = [0.893154774922619, 0.16269319725318876, 0.017512815722978886], Target = [1.0, 0.0, 0.0]
Epoch 38, Sample 13: Prediction = [0.8937640409444323, 0.16391349718292855, 0.017437035428758314], Target = [1.0, 0.0, 0.0]
Epoch 38, Sample 14: Prediction = [0.8988695915304099, 0.16039377753855322, 0.017028190466520144], Target = [1.0, 0.0, 0.0]
Epoch 38, Sample 15: Prediction = [0.9081721329326037, 0.14863744285638522, 0.016091444564981034], Target = [1.0, 0.0, 0.0]
Epoch 38, Sample 16: Prediction = [0.9078003986453705, 0.14698555990316906, 0.01617420026515624], Target = [1.0, 0.0, 0.0]
Epoch 38, Sample 17: Prediction = [0.9071249459455931, 0.1476274662686233, 0.016280166312751403], Target = [1.0, 0.0, 0.0]
Epoch 38, Sample 18: Prediction = [0.9034278859726224, 0.149730368781523, 0.016711423462151192], Target = [1.0, 0.0, 0.0]
Epoch 38, Sample 19: Prediction = [0.9045207411575689, 0.1466738577143772, 0.016621089651642388], Target = [1.0, 0.0, 0.0]
Epoch 38, Sample 20: Prediction = [0.9052020283840494, 0.14568102707346356, 0.016608763911586374], Target = [1.0, 0.0, 0.0]
Epoch 38, Sample 21: Prediction = [0.8992102025483643, 0.14961500838210814, 0.017190174847630607], Target = [1.0, 0.0, 0.0]
Epoch 38, Sample 22: Prediction = [0.9046797524601878, 0.14414484693603435, 0.01675352841938151], Target = [1.0, 0.0, 0.0]
Epoch 38, Sample 23: Prediction = [0.9085784721246413, 0.14352886170537366, 0.01629883743445472], Target = [1.0, 0.0, 0.0]
Epoch 38, Sample 24: Prediction = [0.8914566007697788, 0.15091425574524633, 0.01815049509533425], Target = [1.0, 0.0, 0.0]
Epoch 38, Sample 25: Prediction = [0.8844710277964664, 0.15331102591170706, 0.018880774889778906], Target = [1.0, 0.0, 0.0]
Epoch 38, Sample 26: Prediction = [0.8927625591782318, 0.15082742105363714, 0.01802109273336339], Target = [1.0, 0.0, 0.0]
Epoch 38, Sample 27: Prediction = [0.9003657970297457, 0.1423964808506675, 0.017436829860100204], Target = [1.0, 0.0, 0.0]
Epoch 38, Sample 28: Prediction = [0.9071901981023909, 0.13800212136358464, 0.01670551366960331], Target = [1.0, 0.0, 0.0]
Epoch 38, Sample 29: Prediction = [0.9081589922136639, 0.1371452854490758, 0.016628208433276365], Target = [1.0, 0.0, 0.0]
Epoch 38, Sample 30: Prediction = [0.8965822141393915, 0.14321388323269754, 0.01791407061305572], Target = [1.0, 0.0, 0.0]
Epoch 38, Sample 31: Prediction = [0.8958197549835426, 0.14352135796111312, 0.017997268886438426], Target = [1.0, 0.0, 0.0]
Epoch 38, Sample 32: Prediction = [0.9077490462639259, 0.13448651175026896, 0.01680629843142021], Target = [1.0, 0.0, 0.0]
Epoch 38, Sample 33: Prediction = [0.9127807945475557, 0.12994848622431038, 0.01625939738257651], Target = [1.0, 0.0, 0.0]
Epoch 38, Sample 34: Prediction = [0.9141483771328633, 0.12848124897698698, 0.016122552857030004], Target = [1.0, 0.0, 0.0]
Epoch 38, Sample 35: Prediction = [0.9034774099371045, 0.13648570864776094, 0.017319854900154166], Target = [1.0, 0.0, 0.0]
Epoch 38, Sample 36: Prediction = [0.9109055859523472, 0.13148526748372819, 0.016566552969885063], Target = [1.0, 0.0, 0.0]
Epoch 38, Sample 37: Prediction = [0.9134690695876202, 0.12796554753631018, 0.01630421939350689], Target = [1.0, 0.0, 0.0]
Epoch 38, Sample 38: Prediction = [0.9045580932681846, 0.13372249205515116, 0.017304836638414565], Target = [1.0, 0.0, 0.0]
Epoch 38, Sample 39: Prediction = [0.903876709114152, 0.13399322941136002, 0.017491268287123884], Target = [1.0, 0.0, 0.0]
Epoch 38, Sample 40: Prediction = [0.9099836342521367, 0.12789716236389181, 0.01681722961553291], Target = [1.0, 0.0, 0.0]
Epoch 38, Sample 41: Prediction = [0.9129099438545386, 0.12585132687479686, 0.016521037883719263], Target = [1.0, 0.0, 0.0]
Epoch 38, Sample 42: Prediction = [0.8823950460314122, 0.14968283875697486, 0.0196264989307985], Target = [1.0, 0.0, 0.0]
Epoch 38, Sample 43: Prediction = [0.9085948000592902, 0.127681859290864, 0.017139059542460828], Target = [1.0, 0.0, 0.0]
Epoch 38, Sample 44: Prediction = [0.9071007963314796, 0.12487501502346243, 0.017422444759936307], Target = [1.0, 0.0, 0.0]
Epoch 38, Sample 45: Prediction = [0.9065796457285794, 0.12334021950599869, 0.017512740068313933], Target = [1.0, 0.0, 0.0]
Epoch 38, Sample 46: Prediction = [0.9064429776429535, 0.127392768068574, 0.01745290747075267], Target = [1.0, 0.0, 0.0]
Epoch 38, Sample 47: Prediction = [0.9143827630391488, 0.1198709234858326, 0.01658999152875096], Target = [1.0, 0.0, 0.0]
Epoch 38, Sample 48: Prediction = [0.9094894836298948, 0.12384213903041945, 0.017199927683390168], Target = [1.0, 0.0, 0.0]
Epoch 38, Sample 49: Prediction = [0.9160875479912064, 0.11837258672106175, 0.016425708946110697], Target = [1.0, 0.0, 0.0]
Epoch 38, Sample 50: Prediction = [0.9136028383829218, 0.12033269738986092, 0.01674839718038932], Target = [1.0, 0.0, 0.0]
Epoch 38, Sample 51: Prediction = [0.0668398004768168, 0.5317076876318907, 0.20072302826529137], Target = [0.0, 1.0, 0.0]
Epoch 38, Sample 52: Prediction = [0.0726559008700273, 0.5931302484508917, 0.17514805371588751], Target = [0.0, 1.0, 0.0]
Epoch 38, Sample 53: Prediction = [0.07770547732715502, 0.6545182641388049, 0.15016260683184926], Target = [0.0, 1.0, 0.0]
Epoch 38, Sample 54: Prediction = [0.06871675026638782, 0.6394254137199883, 0.18157428099004935], Target = [0.0, 1.0, 0.0]
Epoch 38, Sample 55: Prediction = [0.08654049418371043, 0.7201472920855658, 0.1224924156804049], Target = [0.0, 1.0, 0.0]
Epoch 38, Sample 56: Prediction = [0.07331554926190104, 0.6861544540407049, 0.1582688328872071], Target = [0.0, 1.0, 0.0]
Epoch 38, Sample 57: Prediction = [0.09253677718117483, 0.7545415307263204, 0.10755639393936485], Target = [0.0, 1.0, 0.0]
Epoch 38, Sample 58: Prediction = [0.11684901432097246, 0.7686423496190156, 0.08740927712682513], Target = [0.0, 1.0, 0.0]
Epoch 38, Sample 59: Prediction = [0.10312731920267258, 0.7956381230425911, 0.08689089348228655], Target = [0.0, 1.0, 0.0]
Epoch 38, Sample 60: Prediction = [0.08562674422573881, 0.7498928180345923, 0.12180428296840977], Target = [0.0, 1.0, 0.0]
Epoch 38, Sample 61: Prediction = [0.09296372541480011, 0.7803719231622832, 0.10554225624163438], Target = [0.0, 1.0, 0.0]
Epoch 38, Sample 62: Prediction = [0.10071041474088602, 0.7978914355346943, 0.09020747385644702], Target = [0.0, 1.0, 0.0]
Epoch 38, Sample 63: Prediction = [0.10379623143306571, 0.8170179265703895, 0.08298179065196423], Target = [0.0, 1.0, 0.0]
Epoch 38, Sample 64: Prediction = [0.0862858873779671, 0.7833098289118376, 0.10954757683038752], Target = [0.0, 1.0, 0.0]
Epoch 38, Sample 65: Prediction = [0.12765453426673393, 0.8125568484323403, 0.07053452627705746], Target = [0.0, 1.0, 0.0]
Epoch 38, Sample 66: Prediction = [0.11154731672424638, 0.8334207862880001, 0.07233221576413913], Target = [0.0, 1.0, 0.0]
Epoch 38, Sample 67: Prediction = [0.07802615654693612, 0.7729485427820958, 0.12554746007553702], Target = [0.0, 1.0, 0.0]
Epoch 38, Sample 68: Prediction = [0.10489177332138717, 0.8321779258537101, 0.07787402286434561], Target = [0.0, 1.0, 0.0]
Epoch 38, Sample 69: Prediction = [0.08291290455064196, 0.801111454907545, 0.10958981866644595], Target = [0.0, 1.0, 0.0]
Epoch 38, Sample 70: Prediction = [0.1022196124359239, 0.8348491637646093, 0.07970294383412173], Target = [0.0, 1.0, 0.0]
Epoch 38, Sample 71: Prediction = [0.07516614725521636, 0.7827069049109613, 0.1268573498037942], Target = [0.0, 1.0, 0.0]
Epoch 38, Sample 72: Prediction = [0.11070766281794231, 0.8482813200750048, 0.06978701437596006], Target = [0.0, 1.0, 0.0]
Epoch 38, Sample 73: Prediction = [0.07930930922075838, 0.8050917892472592, 0.11274050524603199], Target = [0.0, 1.0, 0.0]
Epoch 38, Sample 74: Prediction = [0.0925580955293887, 0.838122762663293, 0.08553108445282752], Target = [0.0, 1.0, 0.0]
Epoch 38, Sample 75: Prediction = [0.10684232206067683, 0.8573023343890542, 0.06891851854684122], Target = [0.0, 1.0, 0.0]
Epoch 38, Sample 76: Prediction = [0.10655617439888586, 0.8595374383931057, 0.06813203253144483], Target = [0.0, 1.0, 0.0]
Epoch 38, Sample 77: Prediction = [0.09894978300518868, 0.8572291991353836, 0.0734549820969514], Target = [0.0, 1.0, 0.0]
Epoch 38, Sample 78: Prediction = [0.09124878131823327, 0.845466965904302, 0.08340377912564106], Target = [0.0, 1.0, 0.0]
Epoch 38, Sample 79: Prediction = [0.0912774154021091, 0.8464721706928141, 0.08353388019375718], Target = [0.0, 1.0, 0.0]
Epoch 38, Sample 80: Prediction = [0.12353980960915736, 0.8546854839512561, 0.06201623296733414], Target = [0.0, 1.0, 0.0]
Epoch 38, Sample 81: Prediction = [0.09906696754513086, 0.8593511697587476, 0.07398997184450319], Target = [0.0, 1.0, 0.0]
Epoch 38, Sample 82: Prediction = [0.10336248346768423, 0.8628821612665218, 0.06997404413340126], Target = [0.0, 1.0, 0.0]
Epoch 38, Sample 83: Prediction = [0.1038524278802606, 0.8649016218260833, 0.0683175567026788], Target = [0.0, 1.0, 0.0]
Epoch 38, Sample 84: Prediction = [0.06335365994428999, 0.7878667257385514, 0.14642293551012367], Target = [0.0, 1.0, 0.0]
Epoch 38, Sample 85: Prediction = [0.07766129619965832, 0.8338727969017289, 0.1023812627346636], Target = [0.0, 1.0, 0.0]
Epoch 38, Sample 86: Prediction = [0.09683836402456342, 0.8681206846069182, 0.07062642261115626], Target = [0.0, 1.0, 0.0]
Epoch 38, Sample 87: Prediction = [0.09877593460689564, 0.8762970148562605, 0.06630714551475919], Target = [0.0, 1.0, 0.0]
Epoch 38, Sample 88: Prediction = [0.09331398306509935, 0.8733833123459153, 0.07188621583492429], Target = [0.0, 1.0, 0.0]
Epoch 38, Sample 89: Prediction = [0.0978110289881275, 0.8714056650578476, 0.06913555983181352], Target = [0.0, 1.0, 0.0]
Epoch 38, Sample 90: Prediction = [0.09066436428000439, 0.8689424160465391, 0.0757548200388288], Target = [0.0, 1.0, 0.0]
Epoch 38, Sample 91: Prediction = [0.08210288986587799, 0.8572378023808175, 0.08745920427492926], Target = [0.0, 1.0, 0.0]
Epoch 38, Sample 92: Prediction = [0.09169283663284879, 0.8744311472249219, 0.07153562050438787], Target = [0.0, 1.0, 0.0]
Epoch 38, Sample 93: Prediction = [0.09723400647716612, 0.8800236492248252, 0.06647970967624751], Target = [0.0, 1.0, 0.0]
Epoch 38, Sample 94: Prediction = [0.10509475388900792, 0.8752489984564837, 0.06487367834665247], Target = [0.0, 1.0, 0.0]
Epoch 38, Sample 95: Prediction = [0.08873775741881279, 0.8740266923693998, 0.07427980820986876], Target = [0.0, 1.0, 0.0]
Epoch 38, Sample 96: Prediction = [0.09529441104709693, 0.8803248966334885, 0.0667325391182642], Target = [0.0, 1.0, 0.0]
Epoch 38, Sample 97: Prediction = [0.092440665815298, 0.879915716762132, 0.06879276596302421], Target = [0.0, 1.0, 0.0]
Epoch 38, Sample 98: Prediction = [0.09601383500123567, 0.8859797703981903, 0.06388691021634603], Target = [0.0, 1.0, 0.0]
Epoch 38, Sample 99: Prediction = [0.13435763223517574, 0.863447819008236, 0.054711450004793154], Target = [0.0, 1.0, 0.0]
Epoch 38, Sample 100: Prediction = [0.091746627713434, 0.8838068326549058, 0.06747191602172607], Target = [0.0, 1.0, 0.0]
Epoch 38, Sample 101: Prediction = [0.010928444653490754, 0.26231737801511296, 0.8191194579503579], Target = [0.0, 0.0, 1.0]
Epoch 38, Sample 102: Prediction = [0.012266677249057003, 0.28499079274347777, 0.7925258889383145], Target = [0.0, 0.0, 1.0]
Epoch 38, Sample 103: Prediction = [0.010965342860598835, 0.2345693491938166, 0.8275325095403104], Target = [0.0, 0.0, 1.0]
Epoch 38, Sample 104: Prediction = [0.009268981236752271, 0.19027229324705178, 0.8654151117505537], Target = [0.0, 0.0, 1.0]
Epoch 38, Sample 105: Prediction = [0.007819434236196701, 0.1511000823124656, 0.8963102674857091], Target = [0.0, 0.0, 1.0]
Epoch 38, Sample 106: Prediction = [0.007785064319561218, 0.14468342013398583, 0.8980724044439745], Target = [0.0, 0.0, 1.0]
Epoch 38, Sample 107: Prediction = [0.008643077057675324, 0.17720679461611274, 0.8781084098696833], Target = [0.0, 0.0, 1.0]
Epoch 38, Sample 108: Prediction = [0.008252957840173042, 0.15207131329987175, 0.888997334402998], Target = [0.0, 0.0, 1.0]
Epoch 38, Sample 109: Prediction = [0.007772047527572252, 0.14173667139712812, 0.8990076798550826], Target = [0.0, 0.0, 1.0]
Epoch 38, Sample 110: Prediction = [0.007907864545156186, 0.14075080510338583, 0.8960608968583199], Target = [0.0, 0.0, 1.0]
Epoch 38, Sample 111: Prediction = [0.011042510986540906, 0.20685274013158053, 0.827993694892042], Target = [0.0, 0.0, 1.0]
Epoch 38, Sample 112: Prediction = [0.007906929434011306, 0.13836695319414166, 0.8984415991513108], Target = [0.0, 0.0, 1.0]
Epoch 38, Sample 113: Prediction = [0.00802705962820212, 0.13774664673198442, 0.896305516087926], Target = [0.0, 0.0, 1.0]
Epoch 38, Sample 114: Prediction = [0.006843161526380485, 0.11616304797139775, 0.9193851285725195], Target = [0.0, 0.0, 1.0]
Epoch 38, Sample 115: Prediction = [0.006529586207827671, 0.1080913230153552, 0.9250150675481259], Target = [0.0, 0.0, 1.0]
Epoch 38, Sample 116: Prediction = [0.007471981035547168, 0.12405572898203893, 0.9078763592556475], Target = [0.0, 0.0, 1.0]
Epoch 38, Sample 117: Prediction = [0.0076958177496048745, 0.12697510535195367, 0.9040558261758594], Target = [0.0, 0.0, 1.0]
Epoch 38, Sample 118: Prediction = [0.00667811967037436, 0.1013846374499461, 0.9239474304164954], Target = [0.0, 0.0, 1.0]
Epoch 38, Sample 119: Prediction = [0.00596468585427754, 0.08708085852336667, 0.9366786986464162], Target = [0.0, 0.0, 1.0]
Epoch 38, Sample 120: Prediction = [0.007749341755543952, 0.12956681774991302, 0.9038797768856273], Target = [0.0, 0.0, 1.0]
Epoch 38, Sample 121: Prediction = [0.007004521763398919, 0.10874513328775821, 0.9183253961937058], Target = [0.0, 0.0, 1.0]
Epoch 38, Sample 122: Prediction = [0.00696264176165491, 0.11216894760195502, 0.9188158825898821], Target = [0.0, 0.0, 1.0]
Epoch 38, Sample 123: Prediction = [0.006223736797655235, 0.08988918018084098, 0.9331764401852682], Target = [0.0, 0.0, 1.0]
Epoch 38, Sample 124: Prediction = [0.009082272128312734, 0.15057741789224977, 0.8770432894353718], Target = [0.0, 0.0, 1.0]
Epoch 38, Sample 125: Prediction = [0.006883673959481355, 0.10329350545977264, 0.9216603389988229], Target = [0.0, 0.0, 1.0]
